2023-08-14 14:08:39,710 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: partial_history
2023-08-14 14:08:40,194 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: partial_history
2023-08-14 14:08:40,205 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_created():271] file/dir created: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/media/images/labels_1_31c3b363dfde9fe79b76.jpg
2023-08-14 14:08:40,206 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_created():271] file/dir created: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/media/images
2023-08-14 14:08:40,207 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_created():271] file/dir created: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/media
2023-08-14 14:08:40,221 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: partial_history
2023-08-14 14:08:40,236 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: partial_history
2023-08-14 14:08:40,248 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: partial_history
2023-08-14 14:08:40,251 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: partial_history
2023-08-14 14:08:40,977 INFO    wandb-upload_0:1736 [upload_job.py:push():131] Uploaded file /tmp/tmp5ie_fkk4wandb/mq3xyjur-media/images/labels_1_31c3b363dfde9fe79b76.jpg
2023-08-14 14:08:41,207 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_created():271] file/dir created: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/media/images/train_batch0_1_6cda9449a868d564f76f.jpg
2023-08-14 14:08:41,207 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_created():271] file/dir created: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/media/images/train_batch2_1_d46bea06f910004d4307.jpg
2023-08-14 14:08:41,208 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_created():271] file/dir created: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/media/images/train_batch1_1_67fd1232efc25fc3ae2c.jpg
2023-08-14 14:08:41,209 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/media/images
2023-08-14 14:08:42,912 INFO    wandb-upload_2:1736 [upload_job.py:push():131] Uploaded file /tmp/tmp5ie_fkk4wandb/dx0jm9gi-media/images/train_batch2_1_d46bea06f910004d4307.jpg
2023-08-14 14:08:42,914 INFO    wandb-upload_0:1736 [upload_job.py:push():131] Uploaded file /tmp/tmp5ie_fkk4wandb/ifl5x31q-media/images/train_batch0_1_6cda9449a868d564f76f.jpg
2023-08-14 14:08:44,989 INFO    wandb-upload_3:1736 [upload_job.py:push():131] Uploaded file /tmp/tmp5ie_fkk4wandb/pchxofb3-media/images/train_batch1_1_67fd1232efc25fc3ae2c.jpg
2023-08-14 14:08:53,535 INFO    wandb-upload_1:1736 [upload_job.py:push():89] Uploaded file /root/.local/share/wandb/artifacts/staging/tmpkzv_ydof
2023-08-14 14:08:54,409 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: stop_status
2023-08-14 14:08:54,482 INFO    SenderThread:1736 [sender.py:send_request_log_artifact():1441] logged artifact run_ol968ktx_model - {'id': 'QXJ0aWZhY3Q6NTQxNDcwODQw', 'digest': '4c6a56fef09f48f0e14d9af11af2ece5', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjkwMzgxNzM3', 'latestArtifact': None}, 'version': 'latest'}
2023-08-14 14:08:54,483 DEBUG   SenderThread:1736 [sender.py:send():379] send: files
2023-08-14 14:08:54,484 INFO    SenderThread:1736 [sender.py:_save_file():1375] saving file media/images/labels_1_31c3b363dfde9fe79b76.jpg with policy now
2023-08-14 14:08:54,485 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:08:54,486 DEBUG   SenderThread:1736 [sender.py:send():379] send: files
2023-08-14 14:08:54,487 INFO    SenderThread:1736 [sender.py:_save_file():1375] saving file media/images/train_batch0_1_6cda9449a868d564f76f.jpg with policy now
2023-08-14 14:08:54,488 DEBUG   SenderThread:1736 [sender.py:send():379] send: files
2023-08-14 14:08:54,488 INFO    SenderThread:1736 [sender.py:_save_file():1375] saving file media/images/train_batch1_1_67fd1232efc25fc3ae2c.jpg with policy now
2023-08-14 14:08:54,489 DEBUG   SenderThread:1736 [sender.py:send():379] send: files
2023-08-14 14:08:54,489 INFO    SenderThread:1736 [sender.py:_save_file():1375] saving file media/images/train_batch2_1_d46bea06f910004d4307.jpg with policy now
2023-08-14 14:08:54,490 DEBUG   SenderThread:1736 [sender.py:send_request():406] send_request: stop_status
2023-08-14 14:08:55,310 INFO    wandb-upload_2:1736 [upload_job.py:push():131] Uploaded file /tmp/tmp5ie_fkk4wandb/smutcza2-media/images/labels_1_31c3b363dfde9fe79b76.jpg
2023-08-14 14:08:55,474 INFO    wandb-upload_3:1736 [upload_job.py:push():131] Uploaded file /tmp/tmp5ie_fkk4wandb/hl2t2mcj-media/images/train_batch0_1_6cda9449a868d564f76f.jpg
2023-08-14 14:08:55,703 INFO    wandb-upload_0:1736 [upload_job.py:push():131] Uploaded file /tmp/tmp5ie_fkk4wandb/8uj1yaeb-media/images/train_batch1_1_67fd1232efc25fc3ae2c.jpg
2023-08-14 14:08:55,833 INFO    wandb-upload_1:1736 [upload_job.py:push():131] Uploaded file /tmp/tmp5ie_fkk4wandb/plr2jxjl-media/images/train_batch2_1_d46bea06f910004d4307.jpg
2023-08-14 14:08:56,218 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/output.log
2023-08-14 14:09:00,221 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/output.log
2023-08-14 14:09:00,291 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:09:04,225 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/output.log
2023-08-14 14:09:05,437 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:09:06,227 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/output.log
2023-08-14 14:09:09,345 DEBUG   SenderThread:1736 [sender.py:send():379] send: stats
2023-08-14 14:09:09,408 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: stop_status
2023-08-14 14:09:09,409 DEBUG   SenderThread:1736 [sender.py:send_request():406] send_request: stop_status
2023-08-14 14:09:10,949 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:09:12,232 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/output.log
2023-08-14 14:09:15,260 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: partial_history
2023-08-14 14:09:15,264 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: partial_history
2023-08-14 14:09:15,265 DEBUG   SenderThread:1736 [sender.py:send():379] send: history
2023-08-14 14:09:15,266 DEBUG   SenderThread:1736 [sender.py:send_request():406] send_request: summary_record
2023-08-14 14:09:15,268 INFO    SenderThread:1736 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-08-14 14:09:16,235 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/wandb-summary.json
2023-08-14 14:09:16,236 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/output.log
2023-08-14 14:09:16,270 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:09:21,932 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:09:22,241 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/output.log
2023-08-14 14:09:24,408 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: stop_status
2023-08-14 14:09:24,409 DEBUG   SenderThread:1736 [sender.py:send_request():406] send_request: stop_status
2023-08-14 14:09:27,626 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:09:30,248 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/output.log
2023-08-14 14:09:33,271 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:09:38,272 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:09:39,347 DEBUG   SenderThread:1736 [sender.py:send():379] send: stats
2023-08-14 14:09:39,408 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: stop_status
2023-08-14 14:09:39,409 DEBUG   SenderThread:1736 [sender.py:send_request():406] send_request: stop_status
2023-08-14 14:09:42,258 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/output.log
2023-08-14 14:09:43,612 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:09:48,613 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:09:54,067 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:09:54,269 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/output.log
2023-08-14 14:09:54,409 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: stop_status
2023-08-14 14:09:54,411 DEBUG   SenderThread:1736 [sender.py:send_request():406] send_request: stop_status
